Source,Text,IsAI
YouTube,Thank you man  after completing your 6 hours python course. I loved the way you teach  This is what I'm waiting for  Thank you Mosh ,no
YouTube,Thanks Mosh for your great course about machine learning with python!  You are a great teacher and programmer!Looking forward to your further topics of M.L. !,no
YouTube,One of the best I have seen. The video has clear sound and it is easy to follow. You cut the unnecessary stuff out so we don’t get distracted or overwhelm by the small tiny detail that might not be important at the moment.,no
YouTube,"You're a gifted teacher Mosh. I lost your channel on my old YouTube account, I just found your channel again. Do you have a longer machine learning tutorial covering clustering, classification, neuro networks, and logical regression?",no
YouTube,This was a very brief and to the point tutorial... Waiting for the upcoming videos on machine learning ,no
YouTube,"Pretty amazing video. I’ve been wanting to see something that at least one end to end example. I know this is a super simple dataset, but it’s nice to get an understanding of the mechanics. Will very much consider doing your class.",no
YouTube,"Words are not enough to appreciate what you present in your channel, I do believe you are number one in programming.",no
YouTube,Hahaha that's funny,no
YouTube,good sense of humour :),no
YouTube,we are laughing; really,no
YouTube,Funny guy I like it,no
YouTube, @Abdul1999-  ,no
YouTube,That's a good one!,no
YouTube,HAHAHAHHA,no
YouTube,You made my day or probably night,no
YouTube,and they do it all from 127.0.0.1,no
YouTube, interesting,no
YouTube,"also for importing pandas as pd, to hide from authorities",no
YouTube,haha! Ya made my day! XD,no
YouTube,bro. you're awesome.,no
YouTube, @MrFaiqueShakil  I know that already ,no
YouTube,Kkkk,no
YouTube,hahahahhahha,no
YouTube,lol,no
YouTube,Are you Indian ?,no
YouTube,"Laugh = “lmao”
print(“laugh”)
Lmao
Return;",no
YouTube,Nice!,no
YouTube,Also Anaconda..,no
YouTube,omg i laugh man wokwokwwokwokw,no
YouTube,I only watched the video because of your cmt,no
YouTube,"import pandas as np
import numpy as pd",no
YouTube,crazy bro,no
YouTube,Gen z humour,no
YouTube,this is what quarintine does to ppl,no
YouTube,"Thank you so much to everyone who has chosen to support our nonprofit mission on Patreon! For anyone else interested in getting involved, check out our Patreon page: http://bit.ly/2BUVv5k",no
YouTube,how to respond to “ok” and “lol”,no
YouTube,"the real question is, ""do flies call us walks?""",no
YouTube,"we need part 2 of this,after 10 years a lot of fresh and very recent discoveries have taken place.",no
YouTube,"The fact that we are lost in billions of stars, galaxies, even universes might seem terrifying.  But imagine if there was only the Sun, the Earth and the moon in space...and nothing else. THAT would be terrifying.",no
YouTube,"This video raises quite interesting questions, and it was very interesting to listen. Personally, I tend to believe that life on other planets, as well as other dimensions, most likely exists. This seems much more plausible than if they did not exist, given the scale of the universe and the behavior of the quantum world. I am sure in a few hundred years humanity will get answers to these questions and it is wonderful, I am very glad that I will find such a time, perhaps the most interesting time for highness that has ever been before !",no
YouTube,This makes my younger self really happy because this is the stuff I desperately wanted to learn when I was 10. When they asked what we wanted to be in elementary school I ALWAYS said astrophysicist. I was in love with the stars and all I wanted was to understand the multiverse and string theory and everything about the universe. And then I got older and realized how much math there is in astronomy and physics and I gave up. I had undiagnosed learning disabilities and so many math and science teachers telling me I would never understand. I decided I wasn't smart enough to ever do astrophysics and it broke me. I swear this is unlocking a memory I forgot I had.,no
YouTube,"This is the most relaxed I have ever been pondering these questions, and I think it has to do big in part thanks to the relaxing, casual voice of the narrator. I had never heard the bit about intelligent life potentially minimizing their footprint in a literal sense. And I like that the satellite dish has a face.",no
YouTube,The more we know the more we realize that we don’t know anything.,no
YouTube,"I really liked this video and how you explained most science-related topics in such an easy way.
I have thought about this topic many times, and the idea of parallel universes always seemed the most realistic to me. The fascinating thing is that nowadays, it is not just a feature of a good sci-fi story and now, there are now some scientific theories that support the idea of parallel universes beyond our own. I hope that shortly we will know more about other universes.",no
YouTube,I would love to see an update on this. 9 years is a long time when it comes to the new knowledge we've learned.,no
YouTube,"philosophers: do other organisms feel pain?

biologists: yes

philosophers: we will never know",no
YouTube,"I love the idea of multiverses. If there are infinite multiverses, even if physics behaves the same in each of them (so no magic and no Dom Torretto crashing a car at 60mph with no injuries) that still means there are universes out there where things play out exactly like the movies, provided they didn’t violate said rules. Like there would be a world where Godfather played out exactly like the film and maybe even Gladiator or Titanic. And there could be a world where all three movies or even more played out like those films exactly. Prolly no talking teddy bear like Ted tho.",no
YouTube,this video did irreparable damage to my psyche when I was like 8 and I don't think I can thank you guys enough <3,no
YouTube,Can we all take a moment to appreciate the amazing animation work done here...it's injected so much life into the narrative.,no
YouTube,"You just put literally all the indescribable deep thoughts that I think about into words. Well done, this is an awesome video ",no
YouTube,"10 years on, and this video is every bit as pertinent and cool as when it was released.",no
YouTube,         .           .   !,no
YouTube,This opening music transports me back in time in a way I can't even explain. It's almost like I can see myself from someone else perspective in these past moments in my life. Don't know what it is but there's a timeless quality to it.,no
YouTube,"Shoutout to Chris Anderson for his incredible voicing of this video. Chris, you made my childhood with this one video. I watched it when i was 5! And I'm still obsessed with space. Thanks Chris",no
YouTube,TED-Ed you have a brilliant mind,no
YouTube,"My question is ""where is Ted, and when will he talk?"" or ""Is Ted's last name Ed?"" When will Ted answer my questions! He must know!",no
YouTube,Captain Chungo-Bungo  ,no
YouTube,This must be written by professors in a endless loop of thinking,no
YouTube,TED-Ed .,no
YouTube,"We've found planets covered in water that likely have similar cores as the earth. They likely have volcanic activity, which is how life on earth has been speculated to begin, with microorganisms feeding on under water gysers and volcanoes, leading eventually to the Cambrian Explosion, later many dinosaurs and huge creatures that roamed the sea. And yet you question if theres life out there? Who's to say that plaet didnt develop an intelligent race that lives underwater?",no
YouTube,Stephen Hawkings died :(,no
YouTube,TED-Ed there is one universe because the name universe automatically proves this because the word uni in universe means one and for there to be multiple universes it has to be called multiverse with multi meaning more than one fun fact universe means one verse and verse means sentence and god said “let there be life” to create our universe,no
YouTube,"TED-Ed we can’t see evidence of alien life because any organism that can be noticeable to us has to have almost exactly earthly conditions to support life and every planet and moon we found doesn’t have that and besides it is actually best we don’t find alien life because if we do we will be tempted to study and experiment with it and doing so will lead to our destruction in one form or another due to the greedy, or the curious alien life being studied will advance our technology but just bear in mind that sometimes when you get a chance to better things you shouldn’t also god only created life on this planet",no
YouTube,TED-Ed I!,no
YouTube,Captain Chungo-Bungo Ted comes from the original channel’s name and ed stands for educational,no
YouTube,"TED-Ed 
V
S",no
YouTube,Excited_pickle69420 Blaze it ... OMG it's me,no
YouTube,Can you read my thoughts or knew me and I never knew the truth until a few months ago,no
YouTube,The narrator sounds like Fart from Rick and Morty.,no
YouTube,who's we and who you askin brother,no
YouTube,God is true and only fools says to it's heart there is no God. Israel is the proof. Untouchable,no
YouTube,"TED-Ed I absolutely know the answer to both and many others do too...”universes” are infinite in number and are mere illusions, as We Are The God that created them...as for the second question, some people do experience alien life...what you are looking for is “proof” and this isn’t possible as you can only know these answers to be the Truth that they are when you are developed enough to discover the “proof” on your own, as you wouldn’t comprehend it if you were presented with it any sooner",no
YouTube,No problem,no
YouTube,Fish are generally regarded to feel pain,no
YouTube,"TED-Ed God exists, I've experienced him.",no
YouTube,Please Turkish subtitle,no
YouTube,"Praise be to Allah, the Cherisher and Sustainer of the worlds . Quran [1:02]",no
YouTube,"Stop using Imperial units in your videos! You are a scientific channel, so WHY do you refuse to use the measurement system used in science, and by literally everyone who is not American or British?!",no
YouTube,TED-Ed g,no
YouTube,"TED-Ed the
Space is finite
Time is infinite",no
YouTube,Hmmm...Quite interesting,no
YouTube, @lt7smith  where do you work ??,no
YouTube,"Pause the video at 9.00, slightly shake your mobile, it is an optical illusion.",no
YouTube,"You're asking questions but in a very limited and p.c kind of way. BTW God is not male or female, God transcends earthly bonds...",no
YouTube,"I wonder who the first person to kill a sturgeon and scoop out its eggs, eat them and think, ""This is delicious""",no
YouTube,"Gordon eats eggs right out of the fish: “needs salt”

The fish: “yes chef, sorry chef”",no
YouTube,"Am I the only one who’s never tried Caviar? The hype around it is huge, as is the price.",no
YouTube,I love how Gordon gives us a recepie as if we could just casually get hold of some caviar,no
YouTube,I come back and watch this video like once a year to two times a year because I love how polite and excited Gordon gets about this and just seeing the caviar so exciting.,no
YouTube,I LOVE how genuinely surprised he sounds to see how much caviar one sturgeon can hold,no
YouTube,"Gordon honestly seems like the most down to earth celebrity chef. Treats cooking staff with respect, sense of humour, takes an active interest in their business etc 

That’s why he’s my fave ",no
YouTube,"He’s so scary to other people but then he’s just like “can I have a little taste , please ?” All polite ",no
YouTube,"Gordon is an A+ chef. I hate seeing celebrity chefs usually but the way Gordon understands when he’s been beaten, how he actually treats his cooking staff, and his ability to cook are beyond me. Solid dude.",no
YouTube,"One thing I'd really like to watch is chef Ramsay learning how to make sushi if he doesn't know how to already. he's so passionate about seafood and caviar, I haven't seen him in Japan yet!",no
YouTube,"I like the way Gordon has to bounce up and down while explaining something.
I also like the way he makes a dish with caviar, like us normal people can afford it! I'd bet that small plate of  food would cost in excess of $100!",no
YouTube,I keep rewatching this every other month due to Gordon’s pure joy at the caviar,no
YouTube,"Somewhere out there, there is a container full of Sturgeon Caviar that is approved by Gordon Ramsay himself.

That's a collector's piece right there.",no
YouTube,He’s like a kid in a candy store. I’ve never seen him so shocked and full of absolute amazement.,no
YouTube,Seeing Gordon happy in his passion is wholesome and makes me happy as well,no
YouTube,This is the Gordon I enjoy watching. In this video and others like it his love for food shines. The giddy look on his face when he tries the caviar out of the fish.,no
YouTube,"I was having a really bad day, but as always, your enthusiasm brought me clean out of it. Thank you Gordon.",no
YouTube,I've had caviar once in my life and it was amazing. Hopefully I'll get to have some again.,no
YouTube,I just love seeing Gordon's love and excitement for food,no
YouTube,Rare to see Ramsey impressed with anything. His reaction is priceless.,no
YouTube,"Not as weird as the first person who made Luwak coffee, which is pretty much a shitted out coffee beans.",no
YouTube,finallysomegoodfuckingfoodmeme.jpg,no
YouTube,I bet it was out of desperacion and survival discovery And honestly is fucking ugly tasting i dont like caviar taste,no
YouTube, @Envinite  Someone's read the new Beastars chapter.,no
YouTube,It's just like the Chinese killing sharks exclusively for their fins,no
YouTube,Hi ^^,no
YouTube,"Well who thought of cheese.
Rotten animal milk",no
YouTube, @michaellakins8087  I'm anti vegan and even I think it's fucking ridiculous. Of course it will never end because there's massive amounts of money to be made. They'll be extinct soon,no
YouTube,CMoney Mark Not as weird as the first person to discover how to get milk,no
YouTube,Idk the first person to cut up a fish and wondered if you could eat the eggs? Not exactly that imaginative. And it’s not like caviar is unique to a single type of fish,no
YouTube,Think about how we first found milk,no
YouTube,I think they were desperate and cut open the fish and were like heeey bro this is some good shit let’s sell it for like 49 bucks a pop,no
YouTube,Lønxly -cløud_ no caviar is only expensive because the sturgeon fish population is down due to over fishing. It used to be a commoners food.,no
YouTube,The Pope yeah yeah just trying to make it less boring to read my comment,no
YouTube,"Griffith Guts if you’re talking about this farm, that’s no where near true. If you’re talking about wild sturgeon then I totally agree",no
YouTube, @Th3Sh1n1gam1  We all come into the world doing just that. It's hardly a stretch.,no
YouTube, @iriselba3027  aww,no
YouTube,How about the first guy so hungry he tried to eat a entire armored crustacean,no
YouTube,People used to try all sorts of things to get all the food they could,no
YouTube, @heatherlynn4652  anti-vegan? Being honest with you buddy. That sounds stupid.,no
YouTube,"and then they thought ""Needs more salt""",no
YouTube,not as weird as the first person to play with a cows udders and and drink  its milk,no
YouTube,"@Envinite 

IKR!!
also did you see that from Lia’s video of expensive coffee too? ",no
YouTube,Ummm back in the day you used every part of a kill. Skin and bones,no
YouTube,Every surgeon ever,no
YouTube,Why do you guys keep talking about milk? Were mammals. Milk comes from breasts. What's weird to me is we are the only species on the planet that uses a different species for milk instead of the animals we are. Why is breast milk considered gross but cows good? Were not cows.,no
YouTube,The origins of non meat animal good products like eggs and milk are always gonna be  some wierd guys discovery,no
YouTube,Th3Sh1n1gam1  I just died,no
YouTube,Some French weirdo.,no
YouTube,CMoney Mark caviar was actually common and cheap before tithe fish were overfished,no
YouTube,"I had to take a bathroom break while watching this. Toilet seat up, pee, flush, beautiful. Hands washed, incredible.",no
YouTube,"I love the fact that it has no intro, ready to cook talking while cooking, it's just so satisfying",no
YouTube,"You can tell, even after decades of cooking, he still gets excited. Still absolutely loves his work. It's really refreshing and it shows why he is where he is today.",no
YouTube,"Just tried this, as best I could. Can't get fresh fennel here, so used a celery stick, half an onion, and extra fennel seeds. Thought the spice combination would be too much, but it was very subtle and delicious. A bit of post-Christmas turkey stock after the wine. Absolutely melt-in-the-mouth incredible, and my crackling looked to be even crunchier than Gordon's  Reduced and strained the juices to pour over. Will definitely do this again, bloody excellent",no
YouTube,"I love how the Gordon gets right down to business,  no nonsense talk.  I will use this recipe to make my very first Pork Belly.  For the stock I will be using my own homemade gelatinous bone broth. ",no
YouTube,"This guy cook so good, I bet he's a chef",no
YouTube,"Recipe works perfectly, even with slight variations. I used celeriac instead of fennel as I'd finished my autumn crop. I used a piece of frozen demi glace plus boiling water instead of stock. And I chose to sieve the gravy rather than keep all the solids in. The biggest challenge I found was turning the pork belly over during the searing process!",no
YouTube,This guy is such a genius for a rich person he's still so resourceful in the kitchen. This man is making a gourmet meal out of the cheapest shittiest meat and he's even like 'yo don't waste this gross fatty bread fam you can just fry this shit'. Absolute legend.,no
YouTube,"Tried this last night, bang on and brilliant. My first time doing a pork belly. So easy and came out perfectly, crispy skin and juicy pork. Lovely.",no
YouTube,"Been wanting to try this for the last 6 months and finally got round to doing it. It's in the oven as I write this!! Always had a love of cooking but Gordon has inspired me to just gor for it, I hope it looks as good as Gordon's end result!! Keep posting recipes Gordon as I'm going to try your beef Wellington one next!!",no
YouTube,"Sometimes I just come back from time to time, I love watching Gordon cook. Better then a lot of movies out there.",no
YouTube,"This is such a great recipe. I'd never done pork belly before though I am a fan of the slow roast.   Meat was perfect, top was golden and crispy, gravy delicious. I added a chopped apple to the vegetable base, and a small onion.  I strained the gravy.  Used supermarket chicken stock, which worked perfectly well (though I'm sure homemade stock would be even better).  Served it with roasted Jersey Royals, mash, green beans and carrots.  I love the speedy and no-nonsense approach in the video, and the lack of exact measurements gives a lovely freedom.",no
YouTube,"This recipe is the best ,tried it , substituted fennel for onions still came out delish, all the family loved it",no
YouTube,Imagine having this guy as your grandpa and your mom says: Were going to Grandpa's house on thanksgiving,no
YouTube,Nossa é de dar água na boca.,no
YouTube,"Just made this. Absolutely delicious. Didn’t have fennel so I substituted Leek and added a spicy chili pepper. Turned out great, like boneless ribs.",no
YouTube,ALL of the recipes I've try that are from chef Ramsay had been delicious and this one was not the exception.....thank you chef....was AMAZING!!,no
YouTube,You can tell he loves to cook the way he looks at his food is almost mesmerizing it’s a special connection between the cook and the food.,no
YouTube,Made this.  Works with skinless too.  It's actually quick/easy and really good.,no
YouTube,"I made this pork belly today and it came out fantastic - the crackling was successful - for me a first, and the timing of the cook excellent - thanks Gordon that was awesome",no
YouTube,Certainly seems like Gordon needs to do the same sometimes.,no
YouTube,season them with soap,no
YouTube,You’ll know when ur hands are wash and ready when u smell that strawberry scent sniff myyy god,no
YouTube,Let the wally do the job.,no
YouTube,Lovely,no
YouTube,Coronavirus ready,no
YouTube,"Dry the hands, get that towel and just gently brush. 
Wow amazing",no
YouTube,"A touch of olive oil, season the pee",no
YouTube,Ya wanna make sure that your hands are seasoned with any type of soap really. That means it will be extra corona ready.,no
YouTube,"Season with olive oil and salt. Absolutely incredible. 







Don’t forget the lamb sauce",no
YouTube,BUDIFUOL DON!,no
YouTube,"Urine, in.",no
YouTube,Hahahah,no
YouTube, @stevenljx  hahahaha I'm dying,no
YouTube,"Touch of a hand wash, nice, strong stroke. Clean & sanitised hands. Incredible.",no
YouTube,Soap two finger on front one on back now slide,no
YouTube,Delectable,no
YouTube,And first bomb drops wow that lil bang like that firecrackers,no
YouTube,OMG,no
YouTube,Add olive oil,no
YouTube,Why did i read that in Gordon's Voice?xd,no
YouTube,"Slashco you forgot to put the toilet seat up, trust me it’s the thing I always for get in the recipe.",no
YouTube,"Wash for 20 seconds, look at that it's stunning",no
YouTube,Slashco i imagine gordon saying that in my head ,no
YouTube,Poop in,no
YouTube,I N C R E D I B L E,no
YouTube,Slashco you made my day hahah,no
YouTube,??? I don't get this comment. Can u explain?,no
YouTube,Beautiful ,no
YouTube,"Let the seat do the work, beautiful",no
YouTube,"My cousin is half-Japanese and was born and raised in Japan. The first time she spent Christmas with us in the Philippines she cried because it was the first time she ever experienced a genuine festive atmosphere. That was more than 15 years ago, she moved to the Philippines permanently and is now married with 2 kids.",no
YouTube,"I am Japanese. Japan has the culture of ""Teamwork"", it can promote the performance of the team positively, but it sometimes makes individual responsibility unclear as a negative aspect.  Employees sometimes cannot take paid days off without a guilty feeling because they cannot contribute to the team during the days off.  I think this is what the Japanese feel generally.",no
YouTube,They worked so hard for the future generations that they actually forgot to make future generations ,no
YouTube,"Definitely gives me better appreciation of even small things in life. I live in Australia and in my work I'm entitled to 9 weeks (45 days) leave a year, and most jobs here in Australia are entitled to atleast 6 weeks (30 days) leave. And in a weekly basis we should only do 38 hours. And even on thw rarest occassions we have to do overtime or work on weekends, we get paid double pay. Now after watching this video I feel ashamed when I complained about getting stressed at work. I haven't been to Japan bit would love to visit one day.",no
YouTube,"I am Japanese and a salaryman. The problem of overwork is more serious than reported. Premium Friday is no longer heard of.

Twenty years ago, 100-hour overtime was the norm. The fact that deaths from overwork have not decreased, even though the number of hours worked is far less now than it was then, cannot simply be measured by working hours alone.",no
YouTube,I am Japanese and worked there for 15 years. I was the last to clock in and the first to clock out. I didn't work overtime. I organised my work and finish it as soon as possible. I believe in efficiency not lengthy waste. No bosses and co-workers criticised me. I took holidays and enjoyed both work and my personal life.,no
YouTube,"I am Japanese who worked for Japanese company from1989-1993. Left Japan to NYC, working for myself happy.  When I was in Japan, Co workers and I, we all worked hard 9am to 11pm every day including every other Saturday and half of the vacation days were not taken.  I think they are so detail oriented, spending so much time on every details causing longer time to finish working.. Also we have group mentality (which is not always bad). So if everybody else are still working, you can not leave office..   Many of my girl friends built great carrier in well known company (they are fashion designers so women can be top level but not all industries are same for women), making good money.  But they have nothing else. None of them are married (they wanted to be married if they could), not even one of them has boyfriend and they are in their 50th. Still working long hours after 25 years plus. It is my own beautiful country that I love and admire. But I can not live like them.",no
YouTube,There is a big difference between working hard and being in the office for a longtime.,no
YouTube,"Few of my co-workers are transferred from Japan and South Korea, (I work for a Japanese IT company) they were really surprised by their limited working hours and paid OT here. Even so that most decided to work here for an extended period, even bringing their spouse and children here. That being said they are still the most hardworking people I have ever seen.",no
YouTube,"In his book The End Of Work (1996) Jeremy Rifkin wrote aboutJapan's 'Karoshi' system (= crash). Their production lines were calculatedly and continuously sped up until workers started to collapse (or crash) with exhaustion. When they determined that limit they would run the lines to just below the crash limit to keep people manically working but with minimal crashing (at least in the immediate term).

It's so very clear that Amazon whole-heartedly embraced those Karoshi practices, no?",no
YouTube,"I'm working in a japanese company. Even in 2020 this problem has not been fixed. The work environment is by far the most toxic in my 10 years of work experience. They do their best to not pay you overtime ( by giving you paid leave time which you get heckled if you use it). And if you leave on time, everybody will hate you like you did them dirty and every end of month you get yelled at by your uppers ( i once got yelled by the CEO of the company lol ). After 3 years of shit I kinda tuned out everything related to work. If you want to survive in japan, don't give a damn about your work ( in the end, everything you did at the company isnt worth shit to you ). Focus on yourself, Focus on improving your skills.",no
YouTube,"I love Japan so much that it breaks my heart to see them so miserable and overworked. Life is more than paying bills. It's your productivity that matters, not your working hours.",no
YouTube,"It's isn't work ethic that drives them to over work, it is fear. Fear, shame and guilt are all the fundamental aspects of Japanese society. They feel guilty for taking a paid vacation because they know that their colleagues would be working and they are fearful that the whole company would be resentful of that one individual that chooses to take the day off or leave work early. They are not actually working to finish work, they work to create more work so they don't ever have to finish working. This mentality starts young at school age and continues till they die from exhaustion and depression. It is only natural that their birth rate is declining.",no
YouTube,"I worked for a bank in Tokyo, and yes they work long hours but it was rarely working hard. A lot is due to the culture of hierarchy & saving 'face'. For example, we were told never to leave the office before your boss. A bit of an issue when you finished your work by 4pm and your boss is still there till 10pm! You have to find ways to occupy yourselves for those 6 hours. So on paper I worked a 14 hour day but in reality there was maybe only a few hours of actual productive stuff done. 

Another thing was endless meetings, worse than anything I've seen in the US or UK. And meetings are rarely productive due to the face saving aspect - it's generally bad etiquette to disagree strongly with someone in a meeting in front of others even if their ideas are terrible.

The average Japanese salaryman also drinks extremely heavily. We would typically go out for dinner with our team 4 nights per week & we'd all get drunk - so most days a significant amount of staff are nursing hangovers. Again due to the hierarchy culture you can't really say no if your boss invites you out for dinner, which ends up being almost every night. 

It's really not a surprise to see Japan's productivity levels plummet over the past decades.",no
YouTube,"I also wanted to note that some paid time off days used (I'm guessing on the survey shown at 1:10) are probably used because it is mandatory to be used. For example, the company mandates that you use this PTO during certain day of the year when the company wants to shut down. This day usually coincides with a semi-national holiday(not recognized as national holiday, but pretty close to it). I'm sure this also occurs in other cultures too as pretty much all of silicon-valley tech companies I know of has these ""shutdown-days""",no
YouTube,I have a friend who worked in a Japanese company for 10 plus years. He said the Japanese only appear to work hard . Long hours but often the workers just stay late without doing anything . Just checking details that has been gone over before. Minor changes in documents that make no difference .,no
YouTube,"Yeah I have had a professional job as a mechanical engineer for 13 years. And during the course of that time, I have worked many many overtime ours without pay because it was always a salaried job.  Regardless of that, I can vouch pretty well to say that long hours does not always = more productivity",no
YouTube,"It's intriguing how different nations approach work-life balance. As a young adult, I wonder about the effects on mental well-being and family life. Balancing productivity with personal time should be a global priority.",no
YouTube,"In Japan, traditionally we have to be super respectful toward any people who is older than you. It makes younger workers feel guilty  to go home earlier than the those who are older. And also I personally think that generally Japanese business men tend to consider that working longer is considered a virtue. That’s why I decided to work in a private-private venture anyhow. Peace from Japan :)",no
YouTube,"It is the work ethics and value from the history of the industrialization in Japan and Asian philosophies. As it is deeply ingrained in the society, not only Japan, but also other East Asian countries, it seems to be impossible to get away from this even if there is a strong policies implemented to prevent this.",no
YouTube,Damn !,no
YouTube,and living in poverty and crime?,no
YouTube,Some people hate japan and some people love it.,no
YouTube,I’m Japanese born and raised in Japan and most families do celebrate festive occasions. Sorry about your family member’s experience ,no
YouTube, @JotMin74  and while your country is slowly following the footsteps of Japan? Go take a hike...,no
YouTube,Korea/Japan vs Philippines. Seriously? LOL,no
YouTube,@Maria can we be friends?,no
YouTube,"@ she's happy living in the philippines and that's all that matters. besides, there are nice and quiet places here in the philippines, not every place is loaded with crime and poverty ya know.",no
YouTube, @JotMin74  watching western media much?,no
YouTube, @JotMin74  I think Manila and Cebu is the only places in the Philippines you know. We are archipelago and we are more peaceful and lots of resources in the countryside than what yours and western media portray us. And we are not threaten by neighbours unlike BTS biot korea. ,no
YouTube, @waitwhat1264  nakaaway ka lang ng korean idadamay mo agad bts??? ,no
YouTube, @JotMin74  you watch western news all the time,no
YouTube, @JotMin74  LONG LIVE DPRK ,no
YouTube," @JotMin74  well, at least poverty and crime is the problem they're facing and not the tons of suicide news in the tabloids...",no
YouTube, @jiminnoodlesoupwithasugaon1915   ,no
YouTube,"Sorry to inform you, but the Philippines is sending many of your compatriots abroad to work! Twenty percent of Philippine GDP is from these remittances! Are you proud of it too?",no
YouTube, @JotMin74  at least he wouldn't feel suicidal/depressed no more ,no
YouTube," @waitwhat1264  1. yes, u are homophobic cuz u used ""bayot/biot"" as an insult. Nott just that, you're also xenophobic.
2. If u were pertaining pala sa mga Koreans then u should have put ""Koreans"" instead of ""BTS"". So, why did u use ""BTS"" if u were pertaining to Koreans? Is it because you're generalizing Koreans as BTS? If yes, that's so problematic of you. 
3. 2022 na beh, ba't di ka maka-move on sa issue ni Bella Poarch sa tattoo niya eh nag sorry na nga si Bella diba? Kasi aware siya na offensive yung tattoo niya sa mga Koreans. Yung mali ng mga Koreans dun is ininsulto nila ang mga Pinoy. So, dapat bang insultuhin natin silang pabalik? Edi wala pala tayong pinagkaiba.

Anyway, yun lang. Stop being homophobic,  xenophobic, and problematic. Be mature next time. ",no
YouTube, @ariannemyg6260  he's probably a 10 y.o. na batang kalye na always tambay sa computer shop ,no
YouTube," @btsarmy-eo8ll  baka nakalimutan mo rin na matagal na yang comment ko.   Ikaw lang nag ko comment jan na peenoise, so sa pag iinsulto nila satin, ayos lang?",no
YouTube," @btsarmy-eo8ll  and let me tell you, it's now about japanese imperial flag, kung talagang si bella poarch lang ang kanilang kinagalit bat isama tayo lahat? As I said rebatal. But of course you're a BTS fanatic. So okay have a nice day. ",no
YouTube," @waitwhat1264  beh, binasa mo ba yung buong comment ko? or do u even know how to read/comprehend? I literally said in my previous comment na ""yung MALI ng mga Koreans dun is ininsulto nila ang mga pinoy"" wala akong sinabing okay lang na insultuhin nila tayo. Pero kahit na matagal na 'yang comment mo, never parin naging okay ang pagiging homophobic at xenophobic, di mo kina-cool yun. Plus, di lang ako yung ""peenoise"" na nag disagree sayo, tingnan mo yung mga replies sa comment mo lol",no
YouTube, @btsarmy-eo8ll  oh yan. Kapag sila ayos lang. Kaya nga minaliit tayo dahil sa mga mentality ng kagaya sayo.  Binasa ko lahat at sa pag analyzed ko ay dapat lang natin e tolerate sila ganun ba yun? At tsaka yung pinaka unang sinabi mong Peenoise kaya hindi umaasenso ang Pilipinas. LOL mo. . Ano konek dun? Unless if it's all about nation building tapos nag sabi ako ng hindi maganda iyan siguro.,no
YouTube," @waitwhat1264  sabi ko nga mali yung pang-iinsulto nila sa mga pinoy, pero hindi yun rason para maging homophobic at xenophobic tayo. tsaka, hindi rebuttal ang tawag dun, sadyang homophobic ka lang. plus, walang kinalaman ang pagiging bts fan ko dito, yung pino-point ko yung pagiging problematic mo. kailanman never niyo ikina-cool yang pagiging homophobic niyo. and to be honest, Philipines is a homophobic country, one of the reasons why tumatanda tayo nang paurong. we are better than this. let's refrain from being problematic next time. ",no
YouTube," @waitwhat1264  omg how many times do I have to tell u na MALI ang ginawa nilang pang-iinsulto sa mga pinoy. Which part of my comment na sinabi kong i-tolerate yung ginawa nila? Yung akin lang is 'wag natin gawin sa iba yung ginawa sa atin kasi WE ARE BETTER THAN THIS! Kung may balak kang i-rebutt sila, please lang yung hindi homophobic at xenophobic cuz girl that's so problematic. smh.",no
YouTube, @waitwhat1264  read ir again hanggang sa maintindihan mo. also apply your comprehension skills para mas lalo mong maintindihan yung comment ko-- hindi yung basta basa lang.,no
YouTube," @waitwhat1264  okay na sana sinabi mo eh but why do u have to add the ""biot"" part? di mo ba alam kung offensive yun para sa lgbtq community? plus the fact na ginamit mo yung word na yun as an insult... lmao",no
YouTube," @waitwhat1264  lmaoo sabi na eh, kaya hirap kang makaintindi kasi marcos apologist ka  HAHAHAHAHAHAHAHAHAHAHAHAAHA typical blengblong supporter-- homophobic, low comprehension, problematic, etc.",no
YouTube,"You can argue that Marxism doesn’t work, but Marxism as an idea isn’t evil. Blaming Marx for Stalin and Mao is like blaming Jesus for the crusades.",no
YouTube,"You can tell he’s so stoked to talk about this. But I am watching this because I want to, not as an assignment",no
YouTube,Crash Course World History is what I imagine the internal dialogue looks like for every history teacher I've ever had.,no
YouTube,I have questions now. I haven't been formally educated in economics at all. How are (or were) Capitalism and unemployment tied? How did child labor become abolished in the US (and in the U.K. and Germany)? This cultural shift is really complex. Also this bit about Utopian Socialism and Auguste Blanqui is fascinating (I don't think I've encountered Blanqui outside of this video). Would CC consider a future course on Labor History or a History of Economic Thought course? That would be awesome! John would be a good teacher for manyl of these. Maybe do another video on Capitalism as Culture or Capitalism as Cultural Revolution hosted by Mike Rugnetta (If he's interested and doesn't have other projects in mind)?,no
YouTube,this was the most chaotic crash course episode i've ever seen and i support it,no
YouTube,My favorite history show John! Please bring it back with singular episodes on certain topics,no
YouTube,Obrigada pela legenda em portugues (BT). Muito bom !,no
